word_freq_make	word_freq_address	word_freq_all	word_freq_3d	word_freq_our	word_freq_over	word_freq_remove	word_freq_internet	word_freq_order	word_freq_mail	word_freq_receive	word_freq_will	word_freq_people	word_freq_report	word_freq_addresses	word_freq_free	word_freq_business	word_freq_email	word_freq_you	word_freq_credit	word_freq_your	word_freq_font	word_freq_000	word_freq_money	word_freq_hp	word_freq_hp	word_freq_george	word_freq_650	word_freq_lab	word_freq_labs	word_freq_telnet	word_freq_857	word_freq_data	word_freq_415	word_freq_85	word_freq_technology	word_freq_1999	word_freq_parts	word_freq_pm	word_freq_direct	word_freq_cs	word_freq_meeting	word_freq_original	word_freq_project	word_freq_re	word_freq_edu	word_freq_table	word_freq_conference	char_freq_;	char_freq_(	char_freq_[	char_freq_!	char_freq_$	char_freq_#	capital_run_length_average	capital_run_length_longest	capital_run_length_total	!spam	!not_spam
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87	0	0	0	0	0	0	0	7.31	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	0	0	1.461	5	19	0	1
0	0	0.7	0	0	0.14	0	0	0.28	0	0	3.08	0.14	0.28	0	0	0.14	0	0	0	0	0	0	0	0.98	0	0	0	0.14	0.14	0	0	0	0	0	0.7	0.28	0	0	0	0	0	0	0	0	0	0	0	0.054	0.199	0	0	0	0	1.82	18	304	0	1
0.34	0	0	0	0	0	0	0	0.34	0.68	0	1.02	0	0	0	0	0	0	1.36	0	0.68	0	0	0	2.38	1.7	0.68	1.7	0.68	0.34	0.34	0.34	0	0.34	0.34	0.34	0.68	0	0.68	0.34	0	0	0.68	0	0.34	0	0	0	0.052	0.42	0.052	0	0	0.052	2.604	13	250	0	1
0	1.86	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1.86	1.86	0.93	0.93	0.93	0.93	0.93	0	0.93	0.93	0.93	0.93	0	0.93	0.93	0	0.93	0.93	0	0.93	0	0	0	0	0.457	0.152	0	0	0	2.097	13	86	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	1.75	3	14	0	1
0.17	0	0.51	0	0.17	0	0	0	0	1.36	0	0.17	0	0	0	0.17	0.34	0	1.19	0	0.85	0	0	0	1.53	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0.111	0	0.167	0	0	1.894	22	216	0	1
0	0	0	0	0	0.44	0	0	0	0	0	0.44	0.44	0	0	0	0	0	1.32	0	0	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0.44	0	0	0	0.15	0	0	0	0	1.613	11	71	0	1
0	0	0.86	0	0	0	0	0	0	0	0.86	0.86	0	0	0	0	0	0.86	6.95	0	4.34	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.047	2	22	0	1
0	0	0	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63	0	3.31	0	0	0	2.64	1.98	1.32	0.66	0.66	0.66	0.66	0.66	0	0.66	0.66	0.66	0	0	0.66	0.66	0	0	0	0	0.66	0	0	0	0	0.293	0	0	0	0	3.968	34	127	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	17	25	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395	2.333	8	119	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396	0	0.396	2.533	10	38	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	2.63	0	0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248	0	0	0	0	4.166	14	50	0	1
0	0	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0	0.29	0	0	0	0.29	0.29	0.29	0.58	0	0	0	0	0	0.29	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	2.038	0	13.562	351	434	0	1
0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.615	4	21	0	1
0	0	0	0	0	0	0	0	0	0	0	1.74	0	0	0	0	0	0	2.9	0	0.58	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201	0	0	0	0	1.794	6	70	0	1
0.87	0.43	0	0	0	0	0	0	0	0.43	0	0.87	0	0	0	0	0	0	3.5	0	1.31	0	0	0	1.31	0.43	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	2.085	25	73	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0.258	0	0	0	0	3.74	53	101	0	1
0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	15	0	1
0	0	0.97	0	0	0	0	0	0	1.94	0	0.97	0	0	0	0	0	0.97	5.82	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293	0	0	0	0	2.187	14	70	0	1
0	0	0.91	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	2.28	0	0	0	0	0	0.91	0.91	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32	7	103	0	1
0	0.51	0	0	1.02	0	0	0.51	0	0	0	0	0	0	0	0.51	0.51	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0.51	0	0	0	0.51	0	0	0	0	0	0.071	0	0	0	0	2.076	9	108	0	1
0	0	0	0	0	0	0	0	0	0	0	0.54	0.54	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0.54	0	0	2.7	0	0.54	0	0	0	0	0	0.087	0	0.087	0	0	2.363	5	52	0	1
0	0	0	0	0	0	0	0	0	0	0	1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	7	64	0	1
0	0	0	0	0.27	0	0	0	0	0.27	0	0.54	0	0.54	0	0	0.54	0	1.63	0	0	0	0	0	4.89	1.35	0.27	0.27	0.27	0.27	0.27	0.27	0	0.27	0.27	0.27	0	0	0.27	0.27	0	0	0.27	0	0.81	0	0	0	0	0.192	0.153	0	0	0	4.608	35	424	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	0.414	0	0	2.705	13	46	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.333	5	7	0	1
0	0	0.62	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0	0.62	1.25	0	0	0	0	0	1.25	0.62	0	0.62	0	0.62	0.62	0	0.62	0	0.62	0.62	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0.084	0	0.169	0	0	1.863	10	82	0	1
0	0.39	0.19	0	0.19	0.09	0	0	0	0	0	0.29	0	0	0.29	0	0	0.29	0.89	0	0.29	0	0	0	0.49	0.49	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	4.75	0	0.09	0	0.09	5.74	0	0	1.352	0.08	0	0.016	0	0	1.679	17	178	0	1
0	0	0	0	0	0	0	0	0	0.84	0	0.84	0	0	0	0	0	0	4.2	0	0	0	0	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119	0	0	0	1.454	9	32	0	1
0	0	0	0	0	0	0	0	0	0	0	4.58	0	0	0	0	0.91	0	0	0	0.91	0	0	0	1.83	0	0	0	0	0.91	0	0	0	0	0	0.91	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0.124	0	0.249	0	0	2.576	14	67	0	1
0.06	0	0.19	0	0.26	0.06	0	0.19	0	0.06	0	1.12	0.06	0.19	0	0	0.52	0	0	0.59	0.06	0	0.39	0	3.23	0	0	0	0	0	0	0	0.06	0	0	0.19	0.13	0	0	0	0	0	0	0.06	0	0	0	0	0.072	0.117	0	0	0.063	0	2.121	25	751	0	1
0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	6.92	3.89	0	0	0	0	0	0	0	0	0	0	2.16	0	0	0	1.29	0	0	0.43	0	0	0	0	0.318	0.717	0.159	0.079	0	0	4.411	19	300	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.369	0	0	0	0	1.25	2	5	0	1
0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	4.28	0	0	0	2.85	1.42	4.28	1.42	1.42	1.42	1.42	1.42	0	1.42	1.42	1.42	1.42	0	1.42	1.42	0	0	1.42	0	1.42	0	0	0	0	0.419	0	0	0	0	2.133	12	64	0	1
0	0	0.32	0	0.49	0.16	0	0	0	0	0	1.48	0	0	0	0	0.32	0	0.16	0	0.16	0	0	0	1.31	0	0	0	1.31	0.49	0	0	0	0	0	0.65	0.16	0	0	0	0	0	0	0	0.16	0	0	0	0	0.022	0	0	0	0	1.638	6	154	0	1
0	0	0	0	0.51	0	0	0	0	0	0	0	0.51	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0.51	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281	0	0	1.363	5	45	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0.925	0	0	1.833	6	11	0	1
0	0	0	0	0.76	0.25	0	1.27	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	5	65	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0.523	0	0	2.571	10	36	0	1
0	0	1.36	0	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0.357	0	0	0	0	1.294	5	44	0	1
0.03	0.03	0	0	0	0	0	0	0.06	0.09	0.03	0.15	0	0	0	0	0.03	0.12	0.03	0	0	0	0	0	0.46	0.27	0	0	0.03	0.06	0	0	0	0	0	0.03	0.15	0	0	0	0.36	0	0.03	0	0.12	1.19	0	0	0.024	0.178	0	0.128	0	0	3.427	49	1827	0	1
0	0	2.27	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0.296	0	0	5.25	32	63	0	1
0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	3.84	0	0.64	0	0	0	1.28	0.64	1.92	0.64	0.64	0.64	0.64	0.64	0	0.64	0.64	0.64	0.64	0	0.64	0.64	0	0	0.64	0	1.28	0	0	0	0	0.225	0	0.225	0	0	1.902	12	78	0	1
0	0	5.1	0	2.04	0	0	0	0	0	0	1.02	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.094	0	0	0	0	1.29	5	40	0	1
0	0	0	0	0	0	0	0.39	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0.39	0.39	0	0	0.39	0	0	0.39	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0	2	38	124	0	1
0	0	0	0	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91	0	0	0	0	0	0	0	0	0	0	0	0	1.545	5	17	0	1
0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	3.33	0	0	0	0	0	0	0	0	0	1.3	4	13	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	1.12	0	1.12	0	0	0	1.12	1.12	0	2.24	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326	0	0	0	0	4.689	55	136	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37	0	1.01	0	0	0	0.67	1.69	1.01	0.33	0	0.67	0	0	0	0	0.33	0	0.33	0	0	0	1.01	0	0.33	0	1.01	1.01	0	0	0	0.108	0	0	0	0	1.851	13	100	0	1
0.26	0	0	0	0	0.26	0	0	0.26	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35	0	0	0	0	0	0	0	0.26	0	0	0	0	0.52	0	0	0	0.033	0	0	0	0	2.921	61	111	0	1
0	0	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0	0.84	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0	0.84	0	0	0	0.84	0	0.84	0.84	0	0	0	0	0.137	0.413	0	0.137	3.052	13	116	0	1
0	0	0.26	0	0	0	0	0	0	1.05	0	1.31	0	0	0	0	0	0	0.26	0	0.26	0	0	0	0.26	1.05	0	0	0	0	0	0	0	0	0.26	0	1.05	0	0	0	0	0	0	1.05	0	0	0	0.26	0	0.439	0	0	0	0	2.724	50	237	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	4	10	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.38	7.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	17	34	0	1
0	0	0	0	0	0	0	0	0	0	0	1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.655	8	48	0	1
1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27	0	0	1.63	0	0	0	0	0.571	0	0	0	0	1.181	3	13	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26	0	0	0	0	0	0	0	0	0	1	1	6	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.555	3	14	0	1
0	0	3.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.222	3	11	0	1
0	0	1.58	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.482	7	43	0	1
0	0	0	0	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0	0	0	0	1.486	10	55	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61	0	0	4.83	0	0	0	0	0	0	0	3.22	0	0	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	1.705	7	29	0	1
0	0.77	0.77	0	0.77	0.38	0	0	0	0	0	1.16	0	0	1.16	0	0	0.38	3.48	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0	0	0	0	1.225	5	49	0	1
0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227	0.227	0	0	0	4.043	28	186	0	1
0	0	1.58	0	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	2.11	0	0	0	0	1.58	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0.209	0	0	0	0	1.78	7	73	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763	0	0	2.222	8	20	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	1
0	1.25	0	0	0	0	0	0	0.62	1.25	0	0	0	0	0	0	0	0	1.87	0	1.25	0	0	0	1.87	1.87	1.25	1.87	0.62	1.87	0.62	0.62	0	0.62	1.87	0.62	1.87	0	0.62	0.62	0	0	0.62	0	1.87	0	0	0	0	0.475	0.57	0	0	0	2.238	12	141	0	1
0.84	0	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69	0	1.69	0	0	0	1.69	0	0.84	0	0	0	0	0.136	0	0	0	0	1.619	12	68	0	1
0.1	0	0	0	0	0.1	0	0	0	0	0	1.66	0.1	0.31	0	0	0.41	0	0	0	0	0	0	0	2.07	0	0	0	0	0.1	0	0	0	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0.117	0	0	0.043	0	2.272	24	525	0	1
0.86	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	0	1.73	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0.86	0.561	0.14	0	0	0	0	1.352	6	23	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0.62	0	0.31	0	0	0	0	0.31	1.24	0	0	0	0	0.31	0	0	0.31	0	0	0	0	0	0	0	0	0	0	2.607	11	219	0	1
0	0	0	0	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0	2.63	0	0	0	5.26	2.63	2.63	2.63	2.63	2.63	2.63	2.63	0	2.63	2.63	2.63	0	0	0	2.63	0	0	0	2.63	0	0	0	0	0	0.793	0	0	0	0	3.076	11	40	0	1
0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0.76	0	1.53	0	0	0	10.76	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0.76	0	0	0	0	0	0.377	0	0.094	0	0	0	4.807	31	274	0	1
0	0	0.39	0	0	0	0	0.39	0	0.79	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	6.74	7.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0.053	0	0	0	0	1.8	9	153	0	1
0.05	0	0.15	0	0.1	0	0	0	0.52	0	0	0.15	0	0	0	0	0.1	0	0.21	0	0.1	0	0	0	0.47	0.52	0.05	0	0	0	0	0	0.15	0	0	0.05	0.36	0	0	0	0	0	0	0.1	0	0	0	0.05	0.164	0.171	0.068	0	0.013	0	3.591	35	1329	0	1
0	0	0.36	0	0	0.09	0	0.09	0	0	0.09	0.36	0.09	0	0	0	0.27	0	0	0	0	0	0.09	0	3.2	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0.1	0.176	0	0	0.125	0	2.356	21	641	0	1
0.3	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	1.81	2.11	0	0	0	0	0	0	0.3	0	0	0.3	1.51	0	0	0	2.11	0	0	0	0	2.11	0	0	0.358	0.666	0.256	0	0	0	3.923	18	408	0	1
0	0	0	0	3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	1
0	4.1	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	1.36	6.84	0	1.36	0	0	0	0	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0	0	0.21	0	0.42	0	0	1.387	7	43	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176	0.264	0	0	0.088	4.25	28	238	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	0	0	3.91	2.23	0.55	0.55	0.55	0.55	0.55	0.55	0	0.55	0.55	0.55	0.55	0	0	0.55	0	0	0.55	0	0.55	0	0	0	0	0.275	0.091	0.367	0	0	2.208	13	106	0	1
0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	2.81	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125	2	18	0	1
0	0	0	0	0.4	0	0	0	0	0	0	2.04	0	0	0	0	0	0	2.44	0	0.81	0	0	0	1.22	3.26	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0.137	0	0.068	0	0	2.282	21	89	0	1
0	0	2.63	0	0	0	0	0	0	0	0	2.63	0	0	0	0	0	0	2.63	0	0	0	0	0	2.63	2.63	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	1
0	0	0	0	0.6	0	0	0	0	0	0	0.6	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	1.8	0	0	0	0	0.6	0	0.6	0	0	0.6	0	0.6	0	0	0	0.6	0	1.2	0	0	0	0	0.085	0.085	0.085	0	0	1.735	22	92	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833	0	0.416	1.937	8	31	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	0.34	0	0	0.68	0	0.68	0	0	0.34	0.34	0	0	0	0	0.34	0	1.36	3.42	0	2.73	0	0	0	0.34	0.34	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0.048	0	1.411	15	96	0	1
0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0.24	0	0	0	0	0	0	0	0	0	0.24	0	0.24	0	0.195	0	0	0	0	2.192	35	239	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	4	5	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	16	22	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2.04	0	2.04	2.04	2.04	0	0	0	2.04	0	0	0	0	0	0	0	0	0	0.536	0	0	0	0.268	2.529	11	43	0	1
