i1 i2 !classical !jazz !rock !blues !metal !pop
2.1264 494.51 1.0 0.0 0.0 0.0 0.0 0.0 
2.284 815.24 0.0 0.0 0.0 0.0 1.0 0.0 
2.4975 488.15 1.0 0.0 0.0 0.0 0.0 0.0 
2.5098 179.59 0.0 0.0 0.0 0.0 1.0 0.0 
2.7175 538.6 0.0 1.0 0.0 0.0 0.0 0.0 
2.4864 732.38 0.0 0.0 1.0 0.0 0.0 0.0 
2.4718 787.54 0.0 0.0 0.0 0.0 0.0 1.0 
2.4894 381.94 0.0 0.0 0.0 1.0 0.0 0.0 
2.5831 518.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.5447 1382.6 0.0 0.0 0.0 0.0 1.0 0.0 
2.9663 685.6 1.0 0.0 0.0 0.0 0.0 0.0 
2.5687 653.01 0.0 0.0 1.0 0.0 0.0 0.0 
2.5819 450.3 0.0 1.0 0.0 0.0 0.0 0.0 
2.4339 879.42 1.0 0.0 0.0 0.0 0.0 0.0 
2.55 1188.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.4688 861.25 0.0 0.0 0.0 1.0 0.0 0.0 
2.5347 1447.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4407 256.72 0.0 1.0 0.0 0.0 0.0 0.0 
2.5479 857.81 0.0 0.0 0.0 0.0 0.0 1.0 
1.8173 279.54 1.0 0.0 0.0 0.0 0.0 0.0 
2.5265 962.78 0.0 0.0 1.0 0.0 0.0 0.0 
2.5123 1004.0 0.0 0.0 0.0 0.0 1.0 0.0 
2.2732 682.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.4538 913.22 0.0 0.0 1.0 0.0 0.0 0.0 
2.6724 1131.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.6698 438.03 1.0 0.0 0.0 0.0 0.0 0.0 
2.7761 453.23 1.0 0.0 0.0 0.0 0.0 0.0 
3.0187 1615.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.9537 496.68 1.0 0.0 0.0 0.0 0.0 0.0 
2.1395 597.02 0.0 1.0 0.0 0.0 0.0 0.0 
2.3224 1146.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.8399 320.16 1.0 0.0 0.0 0.0 0.0 0.0 
2.4136 392.22 0.0 0.0 1.0 0.0 0.0 0.0 
2.5651 1428.7 0.0 0.0 0.0 1.0 0.0 0.0 
2.6353 896.91 0.0 0.0 1.0 0.0 0.0 0.0 
2.4566 761.09 0.0 0.0 0.0 0.0 1.0 0.0 
2.5267 575.14 0.0 1.0 0.0 0.0 0.0 0.0 
2.6354 1623.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.651 814.18 1.0 0.0 0.0 0.0 0.0 0.0 
1.9086 1150.7 0.0 1.0 0.0 0.0 0.0 0.0 
2.007 237.08 0.0 1.0 0.0 0.0 0.0 0.0 
2.0875 571.38 1.0 0.0 0.0 0.0 0.0 0.0 
2.4605 926.23 0.0 0.0 0.0 0.0 1.0 0.0 
2.2934 387.76 0.0 1.0 0.0 0.0 0.0 0.0 
2.4681 662.67 0.0 0.0 1.0 0.0 0.0 0.0 
2.4814 1407.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.4613 704.14 0.0 0.0 0.0 0.0 1.0 0.0 
2.5681 788.91 0.0 1.0 0.0 0.0 0.0 0.0 
2.3856 457.34 0.0 1.0 0.0 0.0 0.0 0.0 
2.5368 747.5 1.0 0.0 0.0 0.0 0.0 0.0 
2.5459 534.66 1.0 0.0 0.0 0.0 0.0 0.0 
2.5287 833.38 0.0 0.0 1.0 0.0 0.0 0.0 
2.502 307.38 0.0 0.0 0.0 1.0 0.0 0.0 
2.2114 927.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.1519 635.82 0.0 0.0 0.0 1.0 0.0 0.0 
2.4223 498.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.8636 442.81 1.0 0.0 0.0 0.0 0.0 0.0 
2.3918 1169.4 1.0 0.0 0.0 0.0 0.0 0.0 
2.3201 815.55 1.0 0.0 0.0 0.0 0.0 0.0 
2.2454 1173.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.3149 1113.2 0.0 0.0 0.0 0.0 1.0 0.0 
2.58 445.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.6605 682.63 0.0 0.0 1.0 0.0 0.0 0.0 
2.2342 1142.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.357 771.82 0.0 0.0 0.0 0.0 0.0 1.0 
2.8982 420.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.0781 446.43 0.0 1.0 0.0 0.0 0.0 0.0 
2.4176 1285.8 0.0 0.0 0.0 0.0 0.0 1.0 
2.4993 528.65 1.0 0.0 0.0 0.0 0.0 0.0 
1.9677 337.4 1.0 0.0 0.0 0.0 0.0 0.0 
2.6024 562.7 1.0 0.0 0.0 0.0 0.0 0.0 
2.2914 521.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.1361 241.59 0.0 0.0 0.0 1.0 0.0 0.0 
2.7302 831.31 0.0 0.0 0.0 1.0 0.0 0.0 
2.8083 708.83 1.0 0.0 0.0 0.0 0.0 0.0 
2.1039 659.01 1.0 0.0 0.0 0.0 0.0 0.0 
2.366 677.03 1.0 0.0 0.0 0.0 0.0 0.0 
2.4943 976.58 0.0 0.0 0.0 0.0 1.0 0.0 
2.6155 517.32 0.0 0.0 0.0 1.0 0.0 0.0 
2.1149 1112.3 0.0 1.0 0.0 0.0 0.0 0.0 
2.526 1173.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.4345 1513.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.4594 509.41 1.0 0.0 0.0 0.0 0.0 0.0 
2.6445 1496.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.4442 271.61 0.0 0.0 1.0 0.0 0.0 0.0 
2.535 1098.8 0.0 0.0 0.0 0.0 1.0 0.0 
2.2613 738.13 1.0 0.0 0.0 0.0 0.0 0.0 
3.2058 425.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.5049 1604.4 0.0 0.0 0.0 0.0 0.0 1.0 
2.1407 1555.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.8251 383.56 0.0 0.0 0.0 1.0 0.0 0.0 
2.4881 871.58 0.0 0.0 0.0 1.0 0.0 0.0 
2.5208 551.84 0.0 1.0 0.0 0.0 0.0 0.0 
2.4427 659.01 0.0 0.0 1.0 0.0 0.0 0.0 
2.6371 1514.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.6779 264.83 0.0 1.0 0.0 0.0 0.0 0.0 
2.8848 745.25 1.0 0.0 0.0 0.0 0.0 0.0 
2.4709 1021.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.5424 453.16 1.0 0.0 0.0 0.0 0.0 0.0 
2.4677 1008.3 0.0 0.0 0.0 0.0 0.0 1.0 
2.3099 464.18 1.0 0.0 0.0 0.0 0.0 0.0 
2.4923 847.15 0.0 0.0 1.0 0.0 0.0 0.0 
2.4681 614.53 1.0 0.0 0.0 0.0 0.0 0.0 
2.5697 1600.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.4279 2421.7 0.0 0.0 0.0 0.0 0.0 1.0 
2.5248 1276.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.6784 1651.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.489 930.57 1.0 0.0 0.0 0.0 0.0 0.0 
2.7977 512.48 0.0 1.0 0.0 0.0 0.0 0.0 
2.6271 1245.3 0.0 0.0 0.0 0.0 1.0 0.0 
2.5228 545.53 0.0 0.0 0.0 1.0 0.0 0.0 
2.4927 542.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.5775 1003.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.6151 936.74 0.0 0.0 0.0 0.0 0.0 1.0 
2.5564 651.33 1.0 0.0 0.0 0.0 0.0 0.0 
2.5842 267.76 0.0 1.0 0.0 0.0 0.0 0.0 
2.4866 1137.7 0.0 0.0 0.0 0.0 0.0 1.0 
1.631 497.49 0.0 1.0 0.0 0.0 0.0 0.0 
2.5792 725.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.5071 851.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.1972 693.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.5259 295.67 0.0 1.0 0.0 0.0 0.0 0.0 
2.2202 979.68 1.0 0.0 0.0 0.0 0.0 0.0 
2.6328 702.02 0.0 1.0 0.0 0.0 0.0 0.0 
2.3779 1188.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.52 892.86 0.0 0.0 0.0 1.0 0.0 0.0 
2.4093 605.81 1.0 0.0 0.0 0.0 0.0 0.0 
2.4009 546.87 0.0 0.0 0.0 0.0 0.0 1.0 
2.0234 362.32 1.0 0.0 0.0 0.0 0.0 0.0 
2.4047 802.64 0.0 0.0 0.0 1.0 0.0 0.0 
2.7391 891.43 0.0 0.0 0.0 0.0 0.0 1.0 
2.8751 323.66 1.0 0.0 0.0 0.0 0.0 0.0 
2.0391 403.5 1.0 0.0 0.0 0.0 0.0 0.0 
2.6502 1512.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.5053 765.55 0.0 0.0 1.0 0.0 0.0 0.0 
2.8697 491.38 1.0 0.0 0.0 0.0 0.0 0.0 
2.9317 454.95 1.0 0.0 0.0 0.0 0.0 0.0 
2.5816 603.11 0.0 1.0 0.0 0.0 0.0 0.0 
2.4155 744.52 1.0 0.0 0.0 0.0 0.0 0.0 
2.543 752.92 0.0 0.0 1.0 0.0 0.0 0.0 
2.4654 2284.7 0.0 0.0 0.0 0.0 0.0 1.0 
1.8641 355.05 0.0 1.0 0.0 0.0 0.0 0.0 
2.6863 686.29 0.0 0.0 0.0 0.0 0.0 1.0 
2.4628 1129.1 0.0 1.0 0.0 0.0 0.0 0.0 
2.5096 262.14 0.0 1.0 0.0 0.0 0.0 0.0 
3.536 1041.4 0.0 0.0 1.0 0.0 0.0 0.0 
3.0276 875.1 0.0 1.0 0.0 0.0 0.0 0.0 
3.2395 964.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.5146 424.26 1.0 0.0 0.0 0.0 0.0 0.0 
2.3989 1851.5 0.0 0.0 0.0 0.0 0.0 1.0 
2.9104 464.47 0.0 1.0 0.0 0.0 0.0 0.0 
2.5335 964.03 0.0 0.0 0.0 1.0 0.0 0.0 
2.5496 353.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.6661 224.36 0.0 1.0 0.0 0.0 0.0 0.0 
2.4603 950.63 0.0 0.0 1.0 0.0 0.0 0.0 
2.4568 427.88 0.0 0.0 0.0 1.0 0.0 0.0 
2.4976 631.58 0.0 1.0 0.0 0.0 0.0 0.0 
2.4224 1112.8 0.0 0.0 0.0 0.0 0.0 1.0 
2.5525 760.12 0.0 0.0 1.0 0.0 0.0 0.0 
2.643 595.06 1.0 0.0 0.0 0.0 0.0 0.0 
2.5935 527.07 0.0 1.0 0.0 0.0 0.0 0.0 
2.6548 450.74 0.0 1.0 0.0 0.0 0.0 0.0 
2.4494 271.59 0.0 1.0 0.0 0.0 0.0 0.0 
2.7018 444.62 1.0 0.0 0.0 0.0 0.0 0.0 
2.4886 761.96 0.0 1.0 0.0 0.0 0.0 0.0 
2.4929 825.24 1.0 0.0 0.0 0.0 0.0 0.0 
2.4566 1324.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.1543 954.6 0.0 1.0 0.0 0.0 0.0 0.0 
2.5567 375.46 0.0 0.0 1.0 0.0 0.0 0.0 
2.6693 417.74 1.0 0.0 0.0 0.0 0.0 0.0 
2.5145 782.13 0.0 0.0 1.0 0.0 0.0 0.0 
2.495 1436.1 0.0 0.0 0.0 0.0 1.0 0.0 
2.3327 486.32 0.0 1.0 0.0 0.0 0.0 0.0 
2.0793 362.05 0.0 1.0 0.0 0.0 0.0 0.0 
2.625 696.84 0.0 0.0 1.0 0.0 0.0 0.0 
2.7449 451.48 0.0 0.0 0.0 1.0 0.0 0.0 
2.5155 474.52 1.0 0.0 0.0 0.0 0.0 0.0 
2.7938 1081.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.49 1012.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.4668 378.86 0.0 0.0 0.0 0.0 0.0 1.0 
2.4307 620.99 0.0 0.0 0.0 1.0 0.0 0.0 
2.6159 1515.2 0.0 0.0 0.0 0.0 0.0 1.0 
3.8058 944.93 1.0 0.0 0.0 0.0 0.0 0.0 
2.6076 526.65 0.0 0.0 1.0 0.0 0.0 0.0 
2.547 652.13 0.0 0.0 1.0 0.0 0.0 0.0 
2.9928 727.22 1.0 0.0 0.0 0.0 0.0 0.0 
2.4553 765.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.4798 1114.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.7976 656.39 1.0 0.0 0.0 0.0 0.0 0.0 
2.5944 442.22 0.0 1.0 0.0 0.0 0.0 0.0 
2.5297 1018.7 0.0 0.0 0.0 0.0 1.0 0.0 
2.3658 306.24 0.0 1.0 0.0 0.0 0.0 0.0 
2.4834 591.84 0.0 0.0 0.0 0.0 1.0 0.0 
2.5308 608.92 0.0 0.0 0.0 0.0 0.0 1.0 
2.5978 386.09 0.0 1.0 0.0 0.0 0.0 0.0 
2.2932 468.5 0.0 1.0 0.0 0.0 0.0 0.0 
2.4903 400.92 0.0 0.0 0.0 0.0 1.0 0.0 
2.4876 772.36 0.0 0.0 1.0 0.0 0.0 0.0 
2.9609 669.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.4995 1130.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.5548 382.62 0.0 1.0 0.0 0.0 0.0 0.0 
2.5111 1008.3 0.0 1.0 0.0 0.0 0.0 0.0 
2.5937 961.28 1.0 0.0 0.0 0.0 0.0 0.0 
2.3221 1294.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.976 581.17 0.0 1.0 0.0 0.0 0.0 0.0 
2.5501 1092.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.6068 748.37 1.0 0.0 0.0 0.0 0.0 0.0 
2.138 1008.8 0.0 1.0 0.0 0.0 0.0 0.0 
2.7217 1344.8 1.0 0.0 0.0 0.0 0.0 0.0 
3.1291 417.11 0.0 1.0 0.0 0.0 0.0 0.0 
2.5607 273.64 0.0 0.0 1.0 0.0 0.0 0.0 
2.5779 615.43 0.0 0.0 0.0 1.0 0.0 0.0 
2.0354 392.9 1.0 0.0 0.0 0.0 0.0 0.0 
2.4888 1457.5 0.0 0.0 0.0 0.0 0.0 1.0 
2.6975 685.85 0.0 1.0 0.0 0.0 0.0 0.0 
2.3933 497.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.6557 260.18 0.0 0.0 0.0 1.0 0.0 0.0 
2.3378 535.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.5188 783.37 1.0 0.0 0.0 0.0 0.0 0.0 
2.547 1114.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.4111 807.24 1.0 0.0 0.0 0.0 0.0 0.0 
1.7388 373.75 1.0 0.0 0.0 0.0 0.0 0.0 
2.7618 615.43 1.0 0.0 0.0 0.0 0.0 0.0 
2.3043 462.77 1.0 0.0 0.0 0.0 0.0 0.0 
2.3607 586.65 0.0 1.0 0.0 0.0 0.0 0.0 
2.4558 693.68 0.0 0.0 0.0 0.0 1.0 0.0 
2.582 887.23 0.0 0.0 0.0 0.0 0.0 1.0 
2.1224 1190.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.8496 1775.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.5248 678.58 0.0 0.0 0.0 1.0 0.0 0.0 
3.0543 606.39 1.0 0.0 0.0 0.0 0.0 0.0 
2.5104 692.7 1.0 0.0 0.0 0.0 0.0 0.0 
2.4211 717.69 0.0 1.0 0.0 0.0 0.0 0.0 
2.4268 503.91 1.0 0.0 0.0 0.0 0.0 0.0 
2.7579 277.04 0.0 1.0 0.0 0.0 0.0 0.0 
2.4405 799.37 0.0 0.0 0.0 1.0 0.0 0.0 
2.252 444.79 1.0 0.0 0.0 0.0 0.0 0.0 
2.0002 604.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.5706 501.7 0.0 1.0 0.0 0.0 0.0 0.0 
2.3236 431.58 0.0 1.0 0.0 0.0 0.0 0.0 
2.591 1267.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.8809 192.13 0.0 1.0 0.0 0.0 0.0 0.0 
2.4867 601.57 0.0 0.0 1.0 0.0 0.0 0.0 
2.4851 1553.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.5163 627.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.7037 1028.7 0.0 0.0 0.0 1.0 0.0 0.0 
2.499 758.4 0.0 0.0 0.0 0.0 1.0 0.0 
2.4877 638.91 0.0 0.0 1.0 0.0 0.0 0.0 
2.4612 1188.0 0.0 0.0 1.0 0.0 0.0 0.0 
2.428 1066.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.6243 401.87 0.0 0.0 0.0 1.0 0.0 0.0 
2.4958 429.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.5388 659.81 0.0 1.0 0.0 0.0 0.0 0.0 
1.8891 548.88 1.0 0.0 0.0 0.0 0.0 0.0 
2.528 1493.5 0.0 0.0 0.0 0.0 1.0 0.0 
2.5223 628.27 0.0 0.0 0.0 0.0 1.0 0.0 
2.5746 922.1 0.0 0.0 0.0 0.0 0.0 1.0 
1.8465 874.4 1.0 0.0 0.0 0.0 0.0 0.0 
2.3735 428.93 0.0 1.0 0.0 0.0 0.0 0.0 
2.5595 1122.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.4579 614.19 0.0 0.0 0.0 1.0 0.0 0.0 
2.5297 820.79 0.0 0.0 1.0 0.0 0.0 0.0 
2.3213 547.11 1.0 0.0 0.0 0.0 0.0 0.0 
2.5291 1071.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.3671 447.85 0.0 1.0 0.0 0.0 0.0 0.0 
2.4871 790.04 0.0 0.0 0.0 0.0 0.0 1.0 
2.4233 1093.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.9635 594.63 1.0 0.0 0.0 0.0 0.0 0.0 
2.379 1316.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.5282 704.04 1.0 0.0 0.0 0.0 0.0 0.0 
2.9292 693.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.4286 344.42 0.0 0.0 0.0 1.0 0.0 0.0 
2.4826 807.35 0.0 0.0 1.0 0.0 0.0 0.0 
2.4619 878.08 0.0 0.0 0.0 0.0 0.0 1.0 
2.4879 1159.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.5081 466.6 1.0 0.0 0.0 0.0 0.0 0.0 
2.524 701.93 0.0 0.0 1.0 0.0 0.0 0.0 
2.3288 735.54 1.0 0.0 0.0 0.0 0.0 0.0 
2.3671 1181.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.7764 473.56 1.0 0.0 0.0 0.0 0.0 0.0 
2.6536 559.68 1.0 0.0 0.0 0.0 0.0 0.0 
2.4217 404.43 1.0 0.0 0.0 0.0 0.0 0.0 
2.4677 783.03 0.0 0.0 0.0 0.0 1.0 0.0 
2.5118 649.41 0.0 0.0 0.0 0.0 0.0 1.0 
2.2348 938.61 0.0 1.0 0.0 0.0 0.0 0.0 
2.4428 1259.8 0.0 0.0 0.0 0.0 0.0 1.0 
3.0509 634.46 1.0 0.0 0.0 0.0 0.0 0.0 
2.2386 817.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.5271 1365.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.6225 545.84 0.0 1.0 0.0 0.0 0.0 0.0 
2.6383 1077.2 0.0 0.0 0.0 0.0 1.0 0.0 
2.3742 481.77 1.0 0.0 0.0 0.0 0.0 0.0 
2.5164 781.55 0.0 0.0 1.0 0.0 0.0 0.0 
2.5949 564.15 0.0 0.0 0.0 0.0 0.0 1.0 
2.2311 1173.2 1.0 0.0 0.0 0.0 0.0 0.0 
2.6014 311.62 0.0 1.0 0.0 0.0 0.0 0.0 
2.4227 669.69 0.0 1.0 0.0 0.0 0.0 0.0 
2.5894 802.33 0.0 0.0 0.0 0.0 1.0 0.0 
1.5812 470.06 1.0 0.0 0.0 0.0 0.0 0.0 
2.3992 993.84 0.0 1.0 0.0 0.0 0.0 0.0 
2.4609 884.91 0.0 0.0 0.0 0.0 1.0 0.0 
2.2426 349.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.418 1035.2 0.0 0.0 0.0 1.0 0.0 0.0 
1.9904 596.03 0.0 1.0 0.0 0.0 0.0 0.0 
2.5019 700.43 0.0 1.0 0.0 0.0 0.0 0.0 
2.1765 336.99 1.0 0.0 0.0 0.0 0.0 0.0 
2.5426 981.04 0.0 0.0 0.0 0.0 0.0 1.0 
2.3504 457.72 0.0 1.0 0.0 0.0 0.0 0.0 
2.5302 902.86 0.0 0.0 0.0 1.0 0.0 0.0 
2.5821 704.94 1.0 0.0 0.0 0.0 0.0 0.0 
2.5191 258.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.6005 432.37 0.0 1.0 0.0 0.0 0.0 0.0 
2.3539 759.71 0.0 1.0 0.0 0.0 0.0 0.0 
2.4499 1300.3 1.0 0.0 0.0 0.0 0.0 0.0 
2.5105 1315.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.5775 2908.5 0.0 0.0 0.0 0.0 0.0 1.0 
1.2217 636.39 1.0 0.0 0.0 0.0 0.0 0.0 
2.4213 547.88 0.0 1.0 0.0 0.0 0.0 0.0 
2.5602 367.19 0.0 1.0 0.0 0.0 0.0 0.0 
2.6588 431.3 1.0 0.0 0.0 0.0 0.0 0.0 
2.5281 1371.9 0.0 0.0 0.0 1.0 0.0 0.0 
2.4471 469.12 0.0 0.0 0.0 1.0 0.0 0.0 
2.4882 763.81 0.0 0.0 1.0 0.0 0.0 0.0 
2.5931 1010.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.6007 903.22 0.0 1.0 0.0 0.0 0.0 0.0 
2.5285 1674.0 0.0 0.0 1.0 0.0 0.0 0.0 
1.9882 588.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.4791 873.29 0.0 1.0 0.0 0.0 0.0 0.0 
2.5178 1147.8 0.0 0.0 0.0 0.0 1.0 0.0 
2.7247 600.42 1.0 0.0 0.0 0.0 0.0 0.0 
2.3189 842.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.4975 583.29 0.0 0.0 0.0 0.0 0.0 1.0 
2.0772 635.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.7484 382.82 0.0 1.0 0.0 0.0 0.0 0.0 
2.5144 1057.0 0.0 0.0 1.0 0.0 0.0 0.0 
2.5089 771.42 0.0 0.0 0.0 1.0 0.0 0.0 
2.4725 918.28 0.0 0.0 1.0 0.0 0.0 0.0 
1.7871 598.39 0.0 1.0 0.0 0.0 0.0 0.0 
2.4977 550.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.4842 824.35 0.0 0.0 0.0 0.0 1.0 0.0 
2.5425 396.26 0.0 0.0 1.0 0.0 0.0 0.0 
2.4857 1233.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.4976 1088.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4605 1969.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.1775 1032.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.4958 650.99 0.0 0.0 0.0 0.0 1.0 0.0 
2.5221 632.96 0.0 0.0 0.0 0.0 1.0 0.0 
2.5704 962.6 0.0 0.0 0.0 0.0 1.0 0.0 
2.4731 1363.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.5784 890.23 0.0 0.0 0.0 0.0 0.0 1.0 
2.4785 525.09 0.0 0.0 0.0 0.0 0.0 1.0 
2.464 1081.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.6671 392.13 1.0 0.0 0.0 0.0 0.0 0.0 
2.3045 688.82 0.0 0.0 0.0 1.0 0.0 0.0 
2.2242 449.44 1.0 0.0 0.0 0.0 0.0 0.0 
2.4033 44.599 0.0 1.0 0.0 0.0 0.0 0.0 
2.5509 959.12 0.0 0.0 1.0 0.0 0.0 0.0 
2.4985 725.95 0.0 1.0 0.0 0.0 0.0 0.0 
2.5487 384.56 0.0 1.0 0.0 0.0 0.0 0.0 
2.4594 577.95 0.0 1.0 0.0 0.0 0.0 0.0 
2.672 553.9 0.0 1.0 0.0 0.0 0.0 0.0 
3.4216 386.53 1.0 0.0 0.0 0.0 0.0 0.0 
2.3353 989.96 0.0 1.0 0.0 0.0 0.0 0.0 
2.6827 454.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.4414 1644.8 0.0 0.0 0.0 0.0 0.0 1.0 
2.5291 1214.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.4993 1116.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.5512 371.72 0.0 1.0 0.0 0.0 0.0 0.0 
2.3505 1472.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.2437 917.21 1.0 0.0 0.0 0.0 0.0 0.0 
2.6278 201.22 0.0 0.0 0.0 0.0 1.0 0.0 
2.4322 830.74 1.0 0.0 0.0 0.0 0.0 0.0 
3.1204 527.75 0.0 1.0 0.0 0.0 0.0 0.0 
2.5456 291.07 0.0 1.0 0.0 0.0 0.0 0.0 
2.0622 351.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.5258 786.93 0.0 0.0 0.0 0.0 1.0 0.0 
2.632 572.49 0.0 1.0 0.0 0.0 0.0 0.0 
2.8828 1027.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.504 842.42 0.0 1.0 0.0 0.0 0.0 0.0 
2.7305 883.97 0.0 0.0 0.0 1.0 0.0 0.0 
2.4848 824.46 0.0 1.0 0.0 0.0 0.0 0.0 
1.5576 343.35 0.0 1.0 0.0 0.0 0.0 0.0 
1.6762 691.09 0.0 1.0 0.0 0.0 0.0 0.0 
2.4283 390.64 0.0 0.0 0.0 1.0 0.0 0.0 
2.3752 607.75 1.0 0.0 0.0 0.0 0.0 0.0 
1.5718 810.98 1.0 0.0 0.0 0.0 0.0 0.0 
2.489 546.68 0.0 0.0 0.0 0.0 1.0 0.0 
2.5459 934.99 0.0 0.0 0.0 0.0 1.0 0.0 
2.4927 1004.4 0.0 0.0 0.0 0.0 1.0 0.0 
2.5641 295.38 1.0 0.0 0.0 0.0 0.0 0.0 
2.1908 785.6 1.0 0.0 0.0 0.0 0.0 0.0 
2.0615 393.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.7896 830.72 1.0 0.0 0.0 0.0 0.0 0.0 
2.5752 972.98 0.0 0.0 0.0 1.0 0.0 0.0 
2.7855 750.04 1.0 0.0 0.0 0.0 0.0 0.0 
2.1278 1375.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.5133 579.15 1.0 0.0 0.0 0.0 0.0 0.0 
2.3969 1190.4 1.0 0.0 0.0 0.0 0.0 0.0 
2.4786 460.39 0.0 0.0 0.0 1.0 0.0 0.0 
2.8129 924.0 1.0 0.0 0.0 0.0 0.0 0.0 
2.58 634.51 0.0 0.0 0.0 0.0 0.0 1.0 
2.5159 1406.6 0.0 0.0 0.0 0.0 1.0 0.0 
1.77 386.9 1.0 0.0 0.0 0.0 0.0 0.0 
2.5073 574.35 0.0 0.0 0.0 1.0 0.0 0.0 
2.4665 1104.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4767 734.83 1.0 0.0 0.0 0.0 0.0 0.0 
2.4338 638.29 0.0 0.0 0.0 0.0 0.0 1.0 
2.5754 1059.1 0.0 1.0 0.0 0.0 0.0 0.0 
2.2769 565.43 1.0 0.0 0.0 0.0 0.0 0.0 
