i0	i1	r1	r2	r3	r4	r5	!o0	!o1	!o2	!o3	!o4	!o5	!o6	!o7	!o8	!o9	!o10	!o11	!o12	!o13	!o14	!o15	!o16	!o17	!o18	!o19	!o20	!o21
0.204081633	0.940131501	0.377429358	0.956130151	0.170982232	0.912179836	0.928135149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.224489796	1.034144651	0.073786301	0.248635977	0.237848976	0.041192238	0.605066688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.244897959	1.128157801	0.51028422	0.564450571	0.487834755	0.503697319	0.656517645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.265306122	1.222170952	0.128836561	0.727672826	0.680927548	0.262644866	0.710755823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.285714286	1.316184102	0.396179721	0.774400086	0.864899432	0.616870016	0.020885775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.306122449	1.410197252	0.595338412	0.87140483	0.795110826	0.505554031	0.109043557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.326530612	1.504210402	0.277408822	0.475151211	0.703871873	0.152733361	0.23250049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.346938776	1.598223552	0.512562655	0.654436265	0.47327046	0.442634606	0.594582752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.367346939	1.692236702	0.300761612	0.745580423	0.895446362	0.073294145	0.27834123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.387755102	1.786249852	0.123757407	0.644929253	0.711374406	0.182898047	0.073200369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.408163265	1.880263002	0.657300423	0.922003085	0.519919657	0.609651033	0.250043021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.428571429	1.974276152	0.78877539	0.80110636	0.475469153	0.076479875	0.11463558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.448979592	2.068289303	0.005368391	0.793373277	0.242680832	0.496849714	0.91988199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.469387755	2.162302453	0.808148171	0.1394964	0.764295841	0.903394372	0.671653264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.489795918	2.256315603	0.744089167	0.160796028	0.601639526	0.598539622	0.139034909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.510204082	2.350328753	0.398955023	0.418508708	0.522111861	0.423054136	0.236559071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.530612245	2.444341903	0.162503876	0.19448768	0.493995921	0.207352258	0.032753093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.551020408	2.538355053	0.3385022	0.067835043	0.682265864	0.699867411	0.246182088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.571428571	2.632368203	0.14763841	0.24885938	0.561357493	0.511021102	0.897754105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.591836735	2.726381353	0.75066459	0.21234243	0.029301148	0.839954286	0.117679556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.612244898	2.820394504	0.431672294	0.055187918	0.845059491	0.199615898	0.169049812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.632653061	2.914407654	0.691782947	0.788534567	0.755838117	0.774998072	0.900057656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.653061224	3.008420804	0.498093949	0.501377093	0.037647274	0.955865071	0.816592277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.673469388	3.102433954	0.528920228	0.432322871	0.560214318	0.511475509	0.160091111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.693877551	3.196447104	0.46900121	0.529601823	0.89183012	0.618391639	0.056534206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.714285714	3.290460254	0.164350624	0.028763107	0.88183561	0.826985606	0.386363569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.734693878	3.384473404	0.045893377	0.035166152	0.864818341	0.136789678	0.31756376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.755102041	3.478486554	0.408296526	0.557576863	0.403420078	0.740123848	0.891439698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.775510204	3.572499704	0.875376587	0.033695837	0.873806059	0.047819971	0.989688202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.795918367	3.666512855	0.839683352	0.142691502	0.262791691	0.20632477	0.919719083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.816326531	3.760526005	0.325771517	0.778824574	0.117464833	0.093604806	0.60100455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.836734694	3.854539155	0.315211379	0.01969667	0.51160784	0.399322433	0.427311099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.857142857	3.948552305	0.372896252	0.958822651	0.278663368	0.775553809	0.717409886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.87755102	4.042565455	0.524139485	0.472028712	0.234381673	0.626355313	0.790308849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.897959184	4.136578605	0.151150265	0.578155382	0.065231865	0.091853906	0.040867397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.918367347	4.230591755	0.164248724	0.654858907	0.398385802	0.394968028	0.519129323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.93877551	4.324604905	0.292923841	0.638747964	0.968439368	0.441708209	0.893759106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.959183673	4.418618056	0.098545998	0.625075699	0.943501595	0.400239556	0.909126336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.979591837	4.512631206	0.784402169	0.275772638	0.322955355	0.696110501	0.520019446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	4.606644356	0.298042472	0.826414501	0.84080423	0.233493693	0.441471302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0.053752799	0.574062424	0.237417838	0.732792773	0.408158655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.020408163	0.094072461	0.179685953	0.740703322	0.849650013	0.427024328	0.663336561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.040816327	0.188144921	0.988828775	0.893795904	0.73133157	0.312085771	0.146948476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.06122449	0.282217382	0.697157698	0.409356278	0.485260021	0.044094313	0.222704472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.081632653	0.376289842	0.681865249	0.167885113	0.461872122	0.030783383	0.161457111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.102040816	0.470362303	0.963298158	0.053660958	0.272269337	0.399443904	0.710665003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.12244898	0.564434764	0.80979649	0.298539275	0.753272742	0.232703447	0.045284096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.142857143	0.658507224	0.394570501	0.078070105	0.704438918	0.652770654	0.972853371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.163265306	0.752579685	0.587998711	0.476764718	0.251822361	0.177489348	0.104260035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.183673469	0.846652145	0.128990013	0.327621801	0.456702941	0.956119593	0.591718417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.204081633	0.940724606	0.355324001	0.976101343	0.421105119	0.473298125	0.157540247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.224489796	1.034797066	0.428761025	0.588776138	0.302951426	0.555848863	0.312601398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.244897959	1.128869527	0.747708798	0.73068481	0.264963082	0.764372141	0.603935168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.265306122	1.222941988	0.727504679	0.972371469	0.881424217	0.750812828	0.289144108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.285714286	1.317014448	0.550517204	0.797762261	0.119765201	0.931093624	0.2544849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.306122449	1.411086909	0.100098827	0.998065978	0.919319104	0.890630953	0.157334094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.326530612	1.505159369	0.155843503	0.62607933	0.09291759	0.607972092	0.456698477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.346938776	1.59923183	0.042072186	0.911545625	0.779193771	0.66138749	0.112533897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.367346939	1.693304291	0.825598639	0.904094185	0.741151179	0.654117036	0.591543774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.387755102	1.787376751	0.257113564	0.008942625	0.22196686	0.750833286	0.360130341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.408163265	1.881449212	0.925320722	0.645764528	0.879975118	0.321099133	0.111186751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.428571429	1.975521672	0.518113086	0.51732342	0.094801233	0.611138206	0.5379789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.448979592	2.069594133	0.96388076	0.086691369	0.994785016	0.2547053	0.903643661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.469387755	2.163666593	0.832407948	0.885768787	0.2468781	0.444468494	0.967607285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.489795918	2.257739054	0.682827544	0.909693706	0.584467298	0.139944177	0.919923528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.510204082	2.351811515	0.989352825	0.178482597	0.352047692	0.725140377	0.881181365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.530612245	2.445883975	0.883882996	0.296426108	0.909942213	0.752760295	0.679902226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.551020408	2.539956436	0.872384353	0.629530424	0.474568683	0.541827806	0.092525711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.571428571	2.634028896	0.977536296	0.310441054	0.042939869	0.417266912	0.485084102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.591836735	2.728101357	0.593443499	0.318222673	0.152625113	0.794278553	0.93303004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.612244898	2.822173818	0.958894995	0.157136837	0.814404691	0.383908582	0.909570064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.632653061	2.916246278	0.860619965	0.354821207	0.494035875	0.811219608	0.657061931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.653061224	3.010318739	0.263658716	0.937320474	0.247276121	0.441816693	0.41496634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.673469388	3.104391199	0.96647913	0.928162568	0.279548997	0.269609346	0.93654512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.693877551	3.19846366	0.587639365	0.613654616	0.324993806	0.157722324	0.740631436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.714285714	3.292536121	0.221640193	0.059954688	0.351338688	0.390120557	0.510652231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.734693878	3.386608581	0.64363652	0.043046256	0.494928351	0.494142448	0.057572962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.755102041	3.480681042	0.533329401	0.934918604	0.627800513	0.259714872	0.534098953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.775510204	3.574753502	0.121289137	0.093074178	0.135039184	0.201157384	0.742470191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.795918367	3.668825963	0.510003037	0.23160991	0.930465934	0.789395632	0.676316638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.816326531	3.762898423	0.965992983	0.056841186	0.322413313	0.298948144	0.027712348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.836734694	3.856970884	0.969506121	0.965669539	0.434834412	0.253703317	0.563819054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.857142857	3.951043345	0.924946688	0.80817594	0.633939988	0.172365104	0.714006549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.87755102	4.045115805	0.939022501	0.975417153	0.964147921	0.578243224	0.729367605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.897959184	4.139188266	0.060346663	0.397898905	0.382228127	0.284149747	0.594023242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.918367347	4.233260726	0.200315401	0.329114436	0.533608699	0.542512767	0.834079374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.93877551	4.327333187	0.305792218	0.081905125	0.643974552	0.280033676	0.228711533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.959183673	4.421405648	0.584121973	0.613889784	0.522268428	0.847521559	0.562410399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.979591837	4.515478108	0.861815085	0.093106402	0.673342946	0.306790204	0.242330267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	4.609550569	0.624337908	0.27823005	0.600792812	0.561174283	0.254986257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0.275461842	0.821814123	0.809514988	0.693415644	0.357905104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.020408163	0.094131288	0.807723313	0.943108561	0.075532916	0.799112821	0.04054119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.040816327	0.188262575	0.928012992	0.452932934	0.785426422	0.75596864	0.981736165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.06122449	0.282393863	0.60081849	0.871233634	0.622810149	0.624690963	0.955765289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.081632653	0.37652515	0.630816373	0.523374793	0.423802698	0.378197843	0.263744071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.102040816	0.470656438	0.195741275	0.589564578	0.482049453	0.058981	0.300649277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.12244898	0.564787725	0.384075486	0.309391959	0.066960302	0.192939726	0.209857174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.142857143	0.658919013	0.624335429	0.997157664	0.052371148	0.780188795	0.266955115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.163265306	0.7530503	0.635113972	0.43106631	0.728441175	0.64336948	0.603306337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.183673469	0.847181588	0.5701668	0.158567282	0.494478296	0.561579865	0.698729212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.204081633	0.941312876	0.644614202	0.569981777	0.877399624	0.938540007	0.203607613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.224489796	1.035444163	0.025158919	0.382442623	0.378153722	0.747995851	0.696314972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.244897959	1.129575451	0.660701127	0.736145344	0.97076244	0.934245448	0.935177611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.265306122	1.223706738	0.447886903	0.115623541	0.635406743	0.103267397	0.659109868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.285714286	1.317838026	0.356240004	0.0915116	0.333534392	0.268096926	0.551940139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.306122449	1.411969313	0.479997051	0.644953926	0.08028651	0.174305838	0.277351459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.326530612	1.506100601	0.514687846	0.94000449	0.754223192	0.656800383	0.569946661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.346938776	1.600231888	0.652802906	0.59219424	0.538605291	0.912382659	0.929505905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.367346939	1.694363176	0.880263198	0.127719114	0.210209176	0.123977115	0.096947714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.387755102	1.788494463	0.09536698	0.711829748	0.194291897	0.668082473	0.919371448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.408163265	1.882625751	0.810674981	0.762025526	0.466986915	0.068470116	0.556015609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.428571429	1.976757039	0.656472973	0.557234507	0.10382138	0.833641586	0.995798506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.448979592	2.070888326	0.292408198	0.854585687	0.905556988	0.505930008	0.199733774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.469387755	2.165019614	0.33461798	0.167565307	0.956144597	0.344860807	0.637967075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.489795918	2.259150901	0.672452656	0.220833286	0.823848461	0.52057662	0.74213142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.510204082	2.353282189	0.621918668	0.045923977	0.06276691	0.974507923	0.660451157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.530612245	2.447413476	0.314856269	0.72725576	0.630903436	0.949383234	0.397456596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.551020408	2.541544764	0.599671779	0.348740479	0.251102294	0.850101655	0.794839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.571428571	2.635676051	0.259690565	0.767856808	0.806657013	0.587532771	0.108044845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.591836735	2.729807339	0.055899587	0.386993121	0.803955973	0.9111954	0.038467061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.612244898	2.823938627	0.815657029	0.672466284	0.23549761	0.751845814	0.767954299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.632653061	2.918069914	0.849835153	0.2517966	0.838964406	0.084755769	0.725864481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.653061224	3.012201202	0.090992598	0.602104006	0.538393843	0.86798312	0.804702933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.673469388	3.106332489	0.4368741	0.620052131	0.554048966	0.801957631	0.474794268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.693877551	3.200463777	0.511525107	0.370392853	0.326225946	0.857575558	0.568356594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.714285714	3.294595064	0.242578539	0.570268842	0.578415479	0.105693425	0.386316095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.734693878	3.388726352	0.906289487	0.545055544	0.876061258	0.493037007	0.595381703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.755102041	3.482857639	0.179028188	0.544328414	0.263359034	0.005321715	0.137084796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.775510204	3.576988927	0.292265643	0.129818444	0.592465001	0.560666866	0.964089682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.795918367	3.671120215	0.414963411	0.427880486	0.123109096	0.923656115	0.892137855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.816326531	3.765251502	0.858395139	0.104585134	0.757538596	0.626750117	0.63916477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.836734694	3.85938279	0.817168603	0.090219076	0.793177714	0.050922111	0.287714018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.857142857	3.953514077	0.148548539	0.110531261	0.496229994	0.436715244	0.914680445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.87755102	4.047645365	0.689440499	0.623905156	0.812148975	0.171386614	0.086184439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.897959184	4.141776652	0.152653322	0.606811461	0.587561905	0.494010881	0.808174565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.918367347	4.23590794	0.352940557	0.955064531	0.252575468	0.060590664	0.488966568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.93877551	4.330039227	0.029477915	0.896857793	0.737774706	0.1632146	0.532766144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.959183673	4.424170515	0.184029646	0.45720344	0.727623144	0.864593186	0.508330291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.979591837	4.518301802	0.863953706	0.524788857	0.1979835	0.720987923	0.979962213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	4.61243309	0.289744138	0.694549706	0.582333507	0.967359394	0.245294945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0.082379923	0.6762373	0.156799404	0.138843876	0.482715965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.020408163	0.094189637	0.534431624	0.445339996	0.141847595	0.728404846	0.398354422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.040816327	0.188379274	0.551996848	0.382942409	0.167467207	0.02329474	0.996462352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.06122449	0.28256891	0.001887796	0.711138712	0.733663509	0.130032038	0.836557243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.081632653	0.376758547	0.634458748	0.526744247	0.979422944	0.061798902	0.23527076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.102040816	0.470948184	0.694410731	0.505187653	0.826975761	0.811973374	0.610507363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.12244898	0.565137821	0.468540512	0.866153968	0.535776367	0.52702797	0.230919093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.142857143	0.659327458	0.732931454	0.830949723	0.039370765	0.19098075	0.346139944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.163265306	0.753517095	0.964446499	0.567464561	0.571075328	0.877326074	0.244606848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.183673469	0.847706731	0.070826506	0.411424332	0.949629887	0.363878664	0.568666632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.204081633	0.941896368	0.604459733	0.012405353	0.197809966	0.257835473	0.954189535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.224489796	1.036086005	0.698835406	0.410475691	0.625117797	0.274824112	0.137872402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.244897959	1.130275642	0.382100549	0.975632195	0.105466763	0.754613823	0.364230583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.265306122	1.224465279	0.070981873	0.599329515	0.523210564	0.190993451	0.640986678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.285714286	1.318654915	0.559806273	0.617884914	0.512543756	0.583170235	0.941830795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.306122449	1.412844552	0.483445767	0.16455793	0.958444134	0.87564267	0.285638996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.326530612	1.507034189	0.38437689	0.124432231	0.809789768	0.003198346	0.068109694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.346938776	1.601223826	0.992493658	0.628286078	0.640540966	0.973463908	0.562949804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.367346939	1.695413463	0.236653176	0.233463632	0.912032383	0.642886941	0.013377194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.387755102	1.7896031	0.157010961	0.157018045	0.883198694	0.030388516	0.709595229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.408163265	1.883792736	0.689335974	0.345376675	0.696310411	0.089039622	0.293447692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
