i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!o0	!o1
-0.13924	-0.16113	0.1281	-0.63818	-0.73186	-0.06122	-1.32468	-1.41566	1.63737	1.61087	23.33985	32.64536	2.62152	33.14608	8.20873	17.40272	0.00898	10.19441	8.27777	4.19966	0.66213	0.1399	0.34133	2.49924	0.56063	0.02242	-0.9035	-0.6936	1.51993	3.6381	2.08352	0.63635	1.66217	3.01571	-0.39174	0.30464	-0.55217	-0.40308	2.05802	1.58598	0.38731	-0.04	1.17294	-0.40259	-0.08071	2.33954	-0.52636	0.03278	2.00004	2.6689	0	1
-1.42747	1.16163	-1.45987	-0.89163	-1.85009	-0.16419	1.29336	-0.07221	-0.54836	0.73019	13.81165	1.90341	8.71168	0.84055	4.75749	33.34002	5.96707	7.18222	5.22869	1.5939	-0.77571	3.39568	-1.21657	1.94501	-0.39914	-0.07514	1.62063	0.73911	0.20318	0.97228	0.53644	1.77376	1.48128	-0.28331	-1.51909	0.49327	2.02064	0.19081	0.10251	1.23418	-0.80421	1.36895	0.48461	-0.55358	-1.63582	1.96943	1.91309	0.23395	0.10401	2.40204	0	1
0.12947	-0.8959	-2.399	-0.66562	-0.20316	-0.03985	0.24641	-0.28831	-1.19447	-1.79872	11.45335	1.23925	1.4753	4.1924	5.39839	7.3685	8.20278	6.93631	2.5408	35.79498	0.28989	-0.77114	-1.86711	-0.2151	0.36411	0.13024	0.85584	0.01065	-0.65734	-1.21254	0.84778	-0.79758	-1.82271	-0.60721	0.22652	0.69506	2.27907	1.5607	0.54959	-1.57636	0.22816	0.04122	0.86146	1.44744	-0.1567	0.58565	1.34339	0.70206	1.03598	-0.72827	0	1
0.45196	-0.843	-0.71858	-1.00563	-0.49297	0.11144	-1.1171	1.08942	-0.82418	1.09112	6.85045	14.30769	19.50184	2.91926	29.14909	3.3964	10.63501	1.86952	12.79872	7.9509	1.08896	-0.26823	2.58938	-0.31622	0.16073	0.10863	-0.82353	1.24006	2.9665	2.08874	0.64749	-0.571	1.01646	-0.07037	0.32782	1.56311	-0.5909	1.26409	0.11201	1.09191	2.6407	-0.60241	-0.49099	0.24213	-0.27536	2.65842	-0.80032	1.14864	-0.21339	1.38893	0	1
-2.47254	-0.32586	0.19044	0.44141	0.16126	-0.33191	-1.62977	0.21012	-0.08536	-0.61365	18.45228	7.10728	32.62067	4.53021	4.46532	7.52943	8.4372	26.84982	10.72257	3.20497	-1.98953	0.55344	0.2256	0.70869	1.55484	0.53864	-1.47293	0.46523	3.67696	1.86883	-2.07011	0.79642	0.57048	0.87232	0.99928	1.58586	-0.48941	0.50163	0.34161	-0.50893	-1.3711	-0.25252	0.37436	0.67021	0.32115	0.49911	-1.38066	0.70051	0.26241	-0.26033	0	1
1.05064	-2.24172	2.92395	-0.63804	-1.0792	0.98684	0.32903	-0.68001	-1.64709	-1.42283	3.20507	0.31208	3.0929	11.71083	24.17944	6.97155	6.12151	8.78243	20.65756	5.33691	1.63587	-1.52726	3.12267	-0.53495	-0.11303	0.93552	0.33664	-0.46546	-0.22854	-0.46556	1.44895	-1.89635	3.21328	0.17114	-0.8498	2.05051	3.57778	0.29914	-1.46654	0.18008	1.25146	-1.11991	3.5619	0.8281	-0.75498	1.20982	1.51732	0.55684	-1.30904	-0.80425	0	1
-1.94771	0.65547	0.16775	0.4204	-0.02313	-0.1387	1.87316	0.26422	1.13378	1.38194	1.78975	4.82266	0.5219	3.84264	42.42259	2.47815	0.88147	3.62583	18.32355	7.0946	-1.21563	1.14362	1.2075	0.88921	1.55462	0.44376	1.76815	0.41331	1.40518	1.63055	-1.33591	1.14439	0.29458	0.85086	0.39605	1.45422	2.66659	1.3074	1.43164	2.24077	0.73227	1.45344	0.27886	0.58021	3.28513	2.03743	3.51419	0.33038	1.15691	1.71328	0	1
0.08619	0.39012	-1.03237	0.4183	0.43535	-0.23242	0.24165	-1.03612	1.65369	-1.4278	6.19594	15.539	18.22603	5.49414	6.10898	15.3268	1.27228	7.2963	8.04407	2.71573	1.19744	2.34022	0.83521	1.54819	0.61432	0.79733	0.63782	-0.08641	1.59551	-0.50358	0.26571	0.80595	-0.94867	0.56505	2.87244	-0.05118	0.34114	-0.39934	2.10083	-0.34789	1.40695	2.32344	-0.2845	0.68453	2.54981	1.2799	0.79202	-0.45164	2.7881	-0.47436	0	1
0.7781	-0.5791	-0.4299	-0.48426	0.45928	-0.8819	0.6493	-0.98527	-0.72901	1.55851	0.29177	8.76629	4.18211	0.49905	13.31423	0.12494	15.93712	9.69234	14.08144	1.01563	0.81941	3.87543	0.52596	0.11078	0.64011	0.56086	1.44179	-0.39101	0.04275	3.51435	0.90193	0.47807	1.02124	0.15832	0.46965	0.70712	1.24306	-0.87111	-0.54019	2.65551	1.92677	-0.28115	0.00436	1.34177	1.00597	-0.68029	1.17669	0.43825	-0.24237	1.4529	0	1
0.17685	-0.65287	1.64726	-1.14183	-0.22473	1.15565	-1.55703	-1.80287	-0.71637	0.52446	10.35122	6.07623	4.63527	14.60988	16.79138	7.51372	0.6392	16.02694	2.46198	1.47868	2.82255	-0.56659	1.96836	-0.94435	2.12359	1.60922	-1.28875	-0.98277	-0.14419	1.14038	0.64528	-0.18326	2.02357	-0.68672	-0.13695	2.62256	-1.33812	-1.23499	0.1923	0.8235	1.09047	-0.11389	5.11027	-0.98319	0.62614	1.75347	-1.38036	-1.4109	0.13353	1.53151	0	1
-0.02881	0.25517	-1.18954	0.3008	0.96694	0.37868	0.99609	0.67858	-1.80017	0.04034	3.50959	14.62361	8.21101	1.99666	2.46671	1.27873	21.29366	2.25153	5.6428	3.63842	0.8238	1.90224	0.62182	1.70888	1.10058	0.68432	4.82469	1.43094	-1.48902	0.99882	0.78781	0.38457	-1.06544	0.28463	1.00252	1.08541	2.41901	0.90292	-0.91613	1.3116	1.09976	0.2921	-0.36479	0.94566	1.26257	2.86669	0.92362	1.16828	-1.52413	1.59659	0	1
-0.82053	0.06068	-2.14786	-1.52019	-2.4236	1.26972	1.40011	0.66425	-0.38565	0.2979	14.86757	3.55492	1.98584	1.94113	13.90589	10.0979	1.57673	52.79164	32.41152	11.48141	-0.10363	0.33811	-0.58879	-1.08127	-1.68549	2.20284	1.71615	0.65376	0.91494	2.8519	-0.13068	0.76066	-0.15145	-1.35426	-2.0008	2.12201	2.11497	2.2064	0.69351	4.884	-0.71306	0.83227	-1.89684	1.10906	-2.07749	2.62806	1.90432	0.86138	0.3624	0.36044	0	1
0.11428	0.69523	-0.32818	0.84172	-1.5223	-1.90852	0.41451	-1.45204	-0.03552	0.36874	4.4491	9.1109	4.77015	4.39898	18.91819	2.82519	3.94303	1.24366	11.50278	2.92626	0.66748	1.22122	0.37756	1.31046	-0.40221	-0.41408	0.78702	-1.20519	0.21794	1.27368	0.59782	1.38621	1.04464	2.03756	0.4966	-1.55967	0.53347	0.04274	1.58367	0.74953	0.95891	3.78376	0.29824	1.05034	0.91274	-0.35039	2.20376	-1.07681	0.75919	0.63867	0	1
0.62722	-0.20338	0.12169	0.78009	0.17563	-0.0038	0.08999	-2.99449	1.43522	0.6183	17.16854	2.2449	4.13343	12.56747	14.44996	7.78127	12.32176	6.04154	11.86941	4.46151	0.87746	0.17892	0.25846	1.74098	1.03848	0.44864	2.39928	-0.48022	3.53021	0.92543	2.22626	0.39325	0.43176	0.98909	0.3041	0.32805	2.06478	-2.19254	2.3325	0.83861	3.22222	1.42429	0.27279	1.63909	0.63009	1.59421	0.30161	-2.64844	1.42145	1.08696	0	1
-0.45025	-2.17538	1.42334	-0.3152	0.02211	2.81875	-0.38757	0.95578	-0.69789	-0.74486	0.95694	13.56398	1.41699	5.32387	14.11586	14.26361	3.73539	5.60697	7.77328	8.08973	0.3542	-1.6913	2.08721	0.46013	0.04841	5.1521	-0.29008	2.50755	-0.55781	-0.67	1.29481	-1.80815	2.22389	1.11621	1.29926	2.72631	0.89436	1.4301	0.26741	-0.48236	-0.04384	-1.46639	1.34678	-0.01093	0.48465	2.72054	-0.06796	1.41676	0.64666	-0.48346	0	1
0.94855	1.24506	-0.591	-0.91021	0.55256	-0.57893	-0.75721	-1.25727	2.18605	0.39718	3.04992	11.14358	4.52811	1.70911	14.25985	15.84854	50.14453	5.89369	1.43824	0.5701	1.27632	1.20819	-0.21835	0.36786	0.5185	-0.08797	-0.41579	1.9557	2.65343	0.40535	1.01458	1.59777	0.00926	1.11914	2.3682	-0.44844	-0.3779	-0.28528	3.45647	0.48411	0.94385	1.26148	-0.20822	-0.80297	0.53901	-0.00103	-0.48773	-0.26712	4.23353	0.70454	0	1
-0.93425	-1.47547	0.47549	0.39368	-0.23542	0.86197	0.08593	0.18753	0.53177	0.32231	9.15552	2.72951	0.98764	8.31008	6.4309	8.04945	27.74546	1.29834	5.75089	9.3109	-0.85354	-0.62158	1.15692	1.64678	2.81031	1.33657	2.53994	0.72003	1.76474	2.3661	1.85319	-1.02769	1.98611	1.76405	2.31115	1.20941	0.17995	0.96057	0.55843	4.47812	-0.54149	-0.44836	0.70076	0.50116	-0.13359	2.13708	1.02484	1.30142	0.88307	3.86954	0	1
1.15488	-0.6996	1.02572	0.42469	1.58396	-0.16179	0.02355	0.0696	0.20367	0.48991	0.1819	27.42934	0.0928	1.63315	8.02313	6.65988	20.35718	17.05977	0.33683	0.48852	1.57241	0.05581	0.95807	1.25415	1.48002	2.527	0.31043	0.14274	0.28127	0.90505	1.11609	0.44796	4.92069	1.01421	1.45965	4.86919	0.51392	0.35589	1.27427	0.82077	1.32644	-0.14341	1.76021	0.77432	2.07065	0.40732	0.49961	2.72577	0.69478	1.35558	0	1
-1.27011	-0.29554	1.20143	-0.40352	0.0357	0.3753	0.19306	1.27765	1.24662	0.816	21.08981	12.43737	17.90218	0.24454	2.6843	5.66971	2.93646	19.75408	6.08748	21.82844	-0.31586	-0.07172	1.82927	-0.09419	1.17032	2.28129	0.48833	1.49132	2.42838	2.55722	-0.85148	0.74647	1.66832	0.18223	2.71195	3.20349	0.29565	1.69176	1.16734	0.85597	-0.87982	2.04232	1.67735	-0.3314	0.31453	1.10016	0.85521	1.17662	1.796	2.28814	0	1
-0.40217	-2.11801	1.10239	0.97353	-0.59997	-1.86386	-0.85607	-0.44139	-0.52989	0.52219	6.12276	3.72858	7.11471	6.01114	19.75588	11.52405	5.07279	4.88924	32.03066	13.64001	-0.18889	-0.43012	1.11157	1.13207	0.00351	-1.08357	-0.52633	-0.34917	-0.13658	2.12643	-0.05727	-0.83212	1.49382	1.21574	0.29996	-0.431	-0.24997	-0.40101	-0.20124	1.28258	0.14698	-0.82647	1.30941	1.60832	0.44835	-0.02232	0.0385	-0.23977	-0.38239	2.14631	0	1
-0.10812	-0.72533	0.2332	0.69969	-1.16956	0.3217	-0.853	1.43226	0.2262	-0.35227	3.58745	9.94265	40.8864	12.10625	9.77997	30.77491	4.34884	1.29895	12.37038	1.32612	-0.03607	-0.15557	0.59938	1.86253	-0.95426	0.89909	-0.62896	3.37082	2.63673	-0.27208	0.72433	-0.11668	0.3978	0.79742	-0.01888	1.03109	1.12537	2.64481	0.68675	-0.09363	0.2275	0.0114	1.90315	0.71647	-1.05658	0.81598	-0.17232	1.63933	0.43402	-0.22179	0	1
-0.58909	-2.25577	0.48419	-0.60013	1.11231	-0.36366	1.2937	-0.85832	0.66962	0.75005	6.97875	5.59275	7.9073	2.59879	27.66998	4.55925	0.31191	11.63308	1.45905	5.62057	-0.4233	-1.72037	1.70765	0.25459	1.10837	0.23151	3.26591	-0.78911	0.66714	1.00067	0.26813	-0.69786	3.41806	-0.05605	3.0387	0.04707	1.81886	0.13446	3.51257	1.30172	2.13389	-1.67536	2.2202	-0.26007	1.43515	1.12024	1.93625	-0.57316	0.74877	1.99809	0	1
-0.42824	1.25021	-1.23615	-3.09516	-0.06908	-1.8871	0.65978	-0.14222	0.26034	0.93115	31.58067	2.38837	0.96805	16.86712	12.16319	7.92382	3.31773	3.26304	18.28562	24.91121	0.0943	2.38561	-0.41936	-2.08976	1.95929	-1.08222	0.66338	-0.02191	0.62821	1.02112	0.12949	2.39627	-1.06101	-1.86107	-0.04059	-1.1372	0.63417	0.49471	1.27515	1.07618	0.39891	1.27368	-1.08617	-1.93904	0.59615	-0.00053	1.78664	0.38723	1.08711	1.40376	0	1
0.09991	-1.62961	-2.63217	-0.40901	0.66733	-0.40176	-1.22068	0.68146	-0.13851	-0.13207	10.85959	16.13592	20.37679	0.57405	1.15974	9.17637	18.42574	3.66866	19.60692	6.71432	1.8088	-1.48203	-1.63362	0.57144	0.72488	0.75568	0.12927	1.95367	0.08134	0.20755	2.34624	-1.12243	-1.25166	-0.34527	0.66624	-0.29546	3.84946	2.28189	0.4074	1.24805	0.23007	-1.36012	-1.80379	-0.12156	1.40847	-0.2208	-0.76966	1.03097	0.59874	0.07157	0	1
0.43681	0.54582	0.59542	-1.44674	-0.16583	-0.1902	-2.27815	-0.01655	1.01188	-0.11194	11.04644	5.5055	0.59505	13.6623	4.04835	14.67438	10.27903	3.22707	7.83874	6.41061	1.31757	2.08391	0.83629	-1.17777	0.03745	-0.06031	-1.82237	0.24605	1.56025	0.11006	1.50626	0.81345	0.90914	-0.96327	3.10037	0.1035	-1.61915	1.14047	2.01844	0.26539	2.60663	3.50171	0.63754	-0.81135	0.26045	0.76823	-1.47496	0.32052	1.21012	0.00163	0	1
-0.46276	-0.49489	1.26714	-1.83721	0.60671	0.75203	0.66032	0.83839	-2.09153	-1.37896	2.09007	2.84253	22.13057	9.92652	4.34219	2.80003	30.16269	0.85213	33.78434	10.51642	-0.32226	0.50154	1.76811	0.61736	0.71692	1.42628	0.69678	0.98083	1.16625	0.68367	1.87307	-0.0812	2.46657	-1.07394	0.84031	1.42751	2.61206	1.0887	-1.5817	-1.1012	0.36191	-0.39974	4.1375	-0.51377	0.81705	0.69794	0.91248	1.52163	-1.27431	-0.99807	0	1
1.78192	0.19723	-0.52273	0.86004	0.20753	-0.2088	0.23664	0.62078	1.07155	-0.10322	10.23295	18.90052	3.6764	1.0233	7.3504	0.47286	1.91054	11.71443	22.70766	18.10784	2.0734	0.48267	-0.45191	1.99188	0.277	0.88143	0.59175	0.57472	1.06586	1.03895	1.98252	0.27317	0.6256	1.44479	0.45708	2.58233	1.29887	1.83487	1.91264	0.1074	3.90663	0.18284	-0.3294	1.06029	3.27549	0.11381	0.52779	3.2519	1.08249	0.33552	0	1
1.54597	-1.01646	0.26916	-0.58059	1.13784	-0.01794	-1.82768	-0.86475	0.79071	0.29502	2.44621	8.95717	1.32062	1.0532	4.81335	25.68265	11.12688	9.36048	9.06851	15.68616	2.2508	-0.81627	1.37657	0.7113	1.06466	2.97049	-0.51153	-0.53011	0.8232	1.22479	1.66607	-0.3201	1.17525	1.22299	1.76783	0.00477	-1.28062	-0.49638	1.40778	0.32949	2.72805	0.44711	0.26978	1.86895	1.61111	0.27559	-1.101	1.18086	2.38774	0.52687	0	1
0.5269	-0.56373	0.27003	1.36051	0.02982	0.5888	-0.04358	0.16671	0.10716	-0.67036	3.57464	13.6754	7.51413	1.4852	63.0191	13.39657	23.40664	7.83719	34.19483	8.37218	1.81952	0.53489	1.03375	2.51881	0.45926	0.88164	1.01764	0.89	0.4285	-0.03985	0.96537	0.07176	1.57343	1.52578	0.86932	1.47479	0.04408	0.16687	0.68545	-0.53802	0.55024	0.51701	0.3695	2.62935	0.18501	1.73713	1.64949	0.41998	0.18931	-0.40367	0	1
-0.71058	-0.07306	0.57601	-0.08556	-1.46972	1.03621	-0.24872	1.1969	-0.1041	1.33209	7.76955	12.61267	25.36937	0.46675	6.71464	9.08941	0.00413	0.64926	27.65108	0.53474	0.0895	0.23196	0.82726	0.14262	-1.30749	2.31796	1.049	1.10562	2.57658	3.20458	0.46269	0.04972	2.25976	0.4779	0.32386	0.98263	0.35184	1.30523	1.62874	1.22946	0.05054	0.93361	1.09379	0.44864	-1.23945	1.12098	0.34811	1.30355	0.25602	1.26494	0	1
0.25129	1.02612	-1.28499	-1.77638	2.09502	-2.18313	1.20764	0.18145	-0.83206	-0.89057	21.19926	20.23057	1.24089	29.65256	4.70439	4.66693	8.78052	10.59451	15.17114	1.14557	1.55958	2.07786	-0.49953	-1.05798	2.21753	-0.75412	1.23429	0.31157	0.71796	-0.80077	0.28758	1.44549	-0.14205	-1.46068	1.98276	-1.5364	2.45381	2.25567	0.19647	0.79794	0.63974	1.62673	-0.69957	-1.57647	3.75464	-1.44604	1.51203	0.168	-0.16497	0.46332	0	1
-0.86357	0.40383	1.0062	1.04969	0.34979	0.50081	-2.62181	-0.44334	0.66492	0.50082	13.76765	13.70708	11.49228	4.34445	14.33319	21.42056	7.42498	4.80855	2.15157	8.64784	1.66887	0.77386	1.49584	1.39509	1.66657	0.88559	-1.88387	-0.36968	0.94251	2.03408	-0.41407	0.59681	2.2476	2.13079	0.51567	1.86764	-1.56831	1.27049	0.88665	0.5093	-0.13919	1.86748	1.20814	1.02899	0.62991	0.67242	-2.12194	-0.31747	0.76482	1.59989	0	1
2.46033	1.59145	-0.92799	2.04641	2.0142	-0.29888	-1.21596	0.41452	1.48042	-0.11411	15.91618	8.01898	17.99196	21.46967	16.48598	2.45024	6.35476	9.13178	14.40054	1.60786	2.7763	4.58892	0.06526	1.96591	2.63434	0.20482	0.26628	1.94347	1.50497	0.04187	2.27766	4.0001	0.45159	2.73128	2.19287	0.8726	1.47532	0.46377	3.07639	0.04552	2.46391	1.54144	-0.65683	2.57157	1.85638	-0.10915	0.2706	1.03199	2.91941	1.78208	0	1
-1.45437	0.50787	-0.73321	0.23062	0.93943	1.26905	-0.44198	-0.49978	-1.12264	-0.72674	2.61952	0.09004	4.61969	1.94824	32.61353	25.3867	5.82199	6.23103	1.15329	17.59571	-0.50032	0.48487	-0.34229	0.46454	1.01471	3.7185	0.18016	-0.25992	-0.59672	-0.49487	-0.52267	0.52261	0.4276	0.24217	1.53175	1.8534	2.84048	1.27691	-0.33032	-0.14361	-1.13652	1.63267	0.33572	0.61942	0.97407	3.55901	0.59802	1.61174	-0.72929	-0.02244	0	1
-1.03077	-1.49559	-0.38255	-1.25775	-0.04708	0.8478	0.31603	0.8572	-1.49993	-1.15826	12.37043	8.4144	11.66488	9.85981	11.4004	15.03267	26.85546	7.7672	5.22707	10.90335	-0.3503	1.09978	0.23228	-0.2213	1.15135	3.12167	0.50696	1.08785	-1.1865	-0.26131	-0.85949	-1.23645	0.91233	-1.14647	0.47127	0.95772	0.92199	0.82119	-1.32905	0.45457	1.69275	-0.94683	0.219	-1.00219	0.84152	0.81243	0.43908	1.26504	0.33995	-0.43525	0	1
-0.2934	0.12682	1.04299	-0.1476	-1.47993	0.08852	-0.76819	-1.58791	-0.41416	0.64866	8.4642	0.61289	9.38032	6.04045	9.32366	2.16384	2.36525	9.63311	38.19258	26.80045	0.2922	0.5691	4.69245	-0.00002	-0.93537	0.29705	-0.18191	-0.01347	0.51709	1.35471	0.52118	0.54095	3.16818	0.83558	-1.30485	0.37647	-0.34745	-0.75147	0.19773	1.09176	0.49385	1.7929	1.01581	0.78068	0.58517	0.27291	-0.62703	-0.52336	0.30574	0.69624	0	1
1.15412	-1.11659	1.55263	0.9863	-0.45994	-2.16656	-0.97115	-1.43657	0.23323	0.5321	4.03895	17.68676	25.00272	15.93558	8.35916	0.93056	3.22392	13.70962	13.73169	3.56325	1.81921	-0.68337	1.73189	1.39163	-0.32432	-1.39117	0.24116	-0.34564	0.51212	0.97958	2.05498	-0.81825	2.55145	0.92678	2.28344	-1.05684	-0.83077	-0.55601	0.30557	2.13615	1.58279	0.33772	1.74816	1.16983	0.50901	-1.87651	-0.79713	-1.28668	1.50848	0.92863	0	1
0.17292	0.68635	1.74937	-0.1584	0.64722	0.79284	-0.22533	-1.20093	0.42182	0.82919	14.80878	10.5702	2.15029	0.22107	5.29939	1.19172	0.09305	20.76606	11.97824	4.43146	0.92948	1.28754	2.50853	0.05753	2.19677	0.86026	0.08294	0.18017	1.05818	0.82164	0.24907	1.30666	2.25799	0.1756	1.03565	0.87934	0.15669	-0.97457	1.82263	1.15049	1.73793	0.63957	1.84813	0.02196	0.66035	0.82553	0.18935	-0.86553	0.47948	1.42971	0	1
-0.21517	0.75234	-1.66631	1.78062	-1.84107	-0.06726	1.25738	-0.0442	-0.71177	-1.66365	9.75193	12.66293	1.93437	43.95886	17.03862	7.38269	16.61627	11.56117	36.15691	1.18374	0.33251	2.06221	-1.26466	2.47108	-1.4558	2.28398	5.5185	0.87217	-0.21605	0.33383	0.57466	1.07594	-0.81921	1.89823	-0.23726	0.33906	3.33133	0.01743	-0.28998	-1.46295	1.02096	2.56711	-0.76913	2.36222	-1.10095	0.13229	2.87023	0.55823	0.12681	1.5061	0	1
-0.93339	1.34829	0.91214	-0.79881	-0.9756	-0.69126	1.76461	0.76262	0.02347	-1.04251	4.51662	14.65313	11.09044	1.70799	1.69002	27.36607	6.78607	5.00424	3.63567	1.35889	-0.40074	1.974	1.1014	-0.17196	-0.76392	-0.55353	2.1161	3.91892	0.12905	0.6521	0.35095	4.25021	1.6267	-0.26312	0.06722	0.06162	1.85844	1.08027	1.43188	2.0945	-0.58565	2.52799	1.42464	-0.14133	0.01784	-0.24802	2.5825	1.14757	0.44358	0.82762	0	1
1.22265	1.39367	0.35714	-0.1927	0.0283	0.56556	1.079	1.99185	0.8495	-2.24051	4.30001	11.84215	0.40215	26.03043	0.21081	21.98122	3.56476	1.12152	1.33642	4.79634	1.86383	1.48608	0.50049	0.31255	1.03051	0.58062	1.65513	2.7874	0.83635	-1.69344	1.25241	3.84198	1.28009	2.281	0.47166	0.63305	2.01628	2.38854	2.58817	-2.04308	1.14618	2.66275	0.36442	-0.15696	0.20606	0.62284	2.10625	6.57037	1.27324	-0.71889	0	1
-0.56224	-0.40539	0.40781	2.83383	-0.05071	-0.49221	1.2049	0.21982	-0.17142	-0.30692	8.17749	15.04801	7.16727	16.35393	2.94417	22.82318	21.93588	0.71177	0.27829	11.94002	-0.36491	0.05731	1.32348	2.82221	1.2886	1.05289	2.09742	0.68743	0.67018	-0.04871	2.97991	-0.22539	0.42423	3.20476	0.15506	-0.15433	2.01263	0.46737	0.11586	0.38654	-0.3326	0.24107	0.97628	2.83942	-0.01801	3.9528	1.35812	0.54651	0.02336	1.21131	0	1
0.71825	-0.70249	0.22516	0.11809	0.55997	0.24704	0.13467	1.08204	2.04767	-2.2756	9.95214	6.5928	13.05477	11.35812	5.16777	0.69348	7.93925	2.96689	4.24803	5.48279	1.28344	0.13696	0.87217	1.77477	0.60331	1.21269	1.79798	1.31783	2.13763	-0.55077	3.10941	-0.13862	0.30152	0.89169	0.83667	3.6084	0.7329	1.3492	2.68472	-1.53537	0.80651	0.39083	0.59997	0.64654	1.3706	1.13741	0.31553	1.30255	2.57627	-1.45419	0	1
0.07099	-0.35208	1.2993	0.71422	0.62542	0.70625	-0.68305	1.00911	-0.62152	-1.64743	22.3904	5.00088	7.15699	12.08167	2.99073	4.55218	16.93255	57.28358	1.35297	17.36224	0.7479	0.52881	3.1079	1.03874	1.86927	1.2209	-0.21442	1.03012	-0.54856	0.98507	0.18409	0.67995	1.20752	1.07821	0.7797	1.74451	-0.03017	1.09778	1.12736	-1.19725	0.49337	0.10771	3.05772	0.85634	1.56412	1.06926	0.8569	1.32328	-0.32443	-0.03213	0	1
-0.18156	-0.6683	1.31197	-0.47826	0.53695	-1.15513	-0.72131	1.06291	0.65055	0.3571	10.20758	7.25889	6.32069	11.76013	6.28183	3.08032	0.2743	22.82192	1.10325	1.19443	-0.04492	-0.19313	1.48409	1.38318	0.90492	-0.80395	-0.46165	1.43666	0.92634	0.63867	1.15876	-0.35645	2.58579	2.16361	0.75361	0.27753	-0.51407	1.41033	0.75615	0.48014	-0.0888	0.39023	1.90367	-0.41098	0.60514	-0.42779	-0.65977	1.58251	1.86229	0.65821	0	1
0.54893	-1.06977	-0.23598	1.17994	0.88166	0.00127	-0.11841	0.62687	-0.82258	-1.31152	6.68772	1.78657	0.40199	9.49154	9.76724	12.18745	5.13852	3.98405	16.9774	19.46229	0.84109	1.26528	0.39069	1.53789	1.00546	0.23199	0.00386	1.46476	-0.32179	-0.71466	0.69225	0.41246	-0.01492	1.35163	1.84455	0.8391	0.55741	1.45453	-0.63079	-0.88008	1.20312	0.39448	-0.03367	4.83258	1.98196	0.22642	1.08536	1.51056	-0.52535	0.44236	0	1
0.23406	-1.13839	0.21234	0.58087	0.15174	-0.39484	-0.71708	1.16961	0.1091	-0.73072	0.37152	1.25031	23.06893	1.49653	14.59601	0.187	6.27016	2.82699	5.19303	19.01666	0.61905	-0.99937	0.90999	1.40864	0.14737	0.12992	0.29291	1.51245	1.23381	0.71502	1.77015	-0.29604	1.36143	4.32454	1.52771	-0.17209	-0.61914	1.10576	1.15949	-0.49242	0.9385	-1.04488	0.49389	1.57661	0.61683	-0.33535	0.38546	3.38833	0.35877	0.59631	0	1
-1.03045	0.40313	-0.68956	1.58141	-0.01768	-0.73842	0.51533	0.8568	-0.44204	-0.96533	5.60619	3.61799	12.99431	10.01483	49.78418	3.77888	9.12074	1.7682	4.86561	8.18177	-0.8914	0.56229	0.99184	1.815	0.10183	0.36235	0.82578	2.80932	0.2198	-0.78165	-0.79082	0.56103	0.58531	1.9698	0.47873	0.70516	0.63991	1.66149	0.3772	0.37599	-0.6848	0.86695	-0.51929	1.53882	1.41917	1.02518	1.53963	0.818	-0.28677	-0.7943	0	1
-0.43278	1.58807	0.56571	-0.42544	0.05135	1.41643	1.23784	0.24013	0.77715	0.10544	4.77568	20.33103	6.07957	3.4188	7.41845	4.56785	17.5748	41.53166	2.23197	39.52684	0.00773	1.68955	0.56556	0.22646	0.57617	1.81843	3.35975	0.32168	1.01852	0.27935	0.81272	1.82511	1.85658	0.28631	0.33496	1.80772	1.41912	3.01278	0.71727	0.27728	-0.01369	1.49601	0.99092	2.32275	0.19824	1.70839	2.0332	0.29704	1.87161	0.74462	0	1
1.15049	1.33557	0.49046	-1.29973	-0.4354	-0.15175	-0.54425	0.09579	-0.77882	1.52473	17.09877	6.18249	15.12258	5.93721	0.9659	18.21619	4.025	9.74145	18.97342	3.33433	1.15087	2.85679	6.01839	-0.26337	1.86728	0.41584	-0.01216	0.8209	-0.49938	1.49269	2.83813	2.59067	0.93441	-0.43218	1.7907	0.66582	-0.43821	0.83264	-0.28623	1.40823	1.30846	4.69692	0.80658	-0.60668	-0.06551	-0.05227	-0.24504	0.38376	0.206	1.63411	0	1
0.49432	-0.5244	0.12867	-1.72607	-0.61525	0.56809	0.3478	-1.3259	0.24876	0.55539	1.23435	10.80898	3.15211	12.02709	5.51534	3.45377	5.30266	2.35675	3.40123	1.70844	1.43043	-0.15616	0.68578	1.11346	0.36571	0.68283	0.42739	0.43001	0.27734	0.99491	1.48351	-0.47568	2.42964	-1.3207	-0.004	1.02322	2.22887	-1.02863	0.35465	0.70485	0.69252	0.08784	0.35158	-1.07441	-0.56534	2.22097	1.77245	-1.03999	0.48247	0.59663	0	1
0.6628	1.88346	0.18724	0.23854	1.39051	0.90675	0.22601	1.75356	0.19094	-0.83356	1.59565	8.07198	9.95278	11.30206	1.57658	3.5861	9.16406	0.37381	2.16066	39.07315	1.22503	2.63412	2.89831	0.75644	1.77359	0.87173	0.38592	2.39716	0.52437	0.31304	0.72934	2.44224	0.87419	1.1452	2.52476	1.09956	0.25728	2.62253	0.37486	0.22222	0.86284	3.07881	0.24719	0.43738	2.3448	1.76595	0.6877	1.66084	1.58807	-0.09498	0	1
